fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_201306/H-Wq0lSLCASKTQXErIBU7A__201306_35.650237_139.701699_240_012.jpg,2,1.8747715621866352,-0.3208239224764028,-205.78181494428628,0.3395562136647204,0.9393054397096048,-140.93565316814056,0.0015971122336454,-0.0014951938246034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_201306/H-Wq0lSLCASKTQXErIBU7A__201306_35.650237_139.701699_060_012.jpg,2,12.479560962247136,3.9626242376951866,-2892.40336022842,4.437052785801997,11.4931368357848,-2588.229272503879,0.0084458805104535,0.0104796156102311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_201306/H-Wq0lSLCASKTQXErIBU7A__201306_35.650237_139.701699_090_012.jpg,2,0.454029790766518,-0.1357469398171277,162.01665830671044,-0.4935542194297026,0.8361080677948344,179.0625148499157,-0.0007029877299353,-1.3474924540402868e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_201306/H-Wq0lSLCASKTQXErIBU7A__201306_35.650237_139.701699_180_012.jpg,2,1.227928207473203,3.656674614580605,-544.8786255552618,-0.7606589147286875,5.247561188049806,-349.31042592108366,-0.0015160918038498,0.0076403405626687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_200912/H-Wq0lSLCASKTQXErIBU7A__200912_35.650237_139.701699_120_012.jpg,2,0.3186285358269052,-0.0605166664854691,192.55111764769688,-0.4543710018838396,1.1158435795373172,128.09804207815765,-0.0008473793168783,0.00046358346133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_200912/H-Wq0lSLCASKTQXErIBU7A__200912_35.650237_139.701699_090_012.jpg,2,-70.58926115525824,11.595103020578891,9463.64585880216,-30.152802185208454,-20.727893235534246,7392.481433374232,-0.1022883557457234,0.0138039934800329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_200912/H-Wq0lSLCASKTQXErIBU7A__200912_35.650237_139.701699_000_012.jpg,2,0.4403863647639305,0.5093641196383748,-34.887854840390766,-0.1533587291975472,0.9538023200337838,17.780704920001817,-0.001294684453796,0.0008141900134633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_200912/H-Wq0lSLCASKTQXErIBU7A__200912_35.650237_139.701699_150_012.jpg,2,1.3729505813953533,-0.298206395348838,-70.82260465116346,0.0980067829457367,1.0954660852713212,-96.01627906976788,0.0001501937984496,-0.000343992248062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_200912/H-Wq0lSLCASKTQXErIBU7A__200912_35.650237_139.701699_060_012.jpg,2,0.4836534241765988,-0.1074257235643838,56.13597524850053,-0.1843638228775829,0.5162966559146968,103.81196761240128,-0.0006899644526364,-0.0004233592258573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/h-/H-Wq0lSLCASKTQXErIBU7A/_200912/H-Wq0lSLCASKTQXErIBU7A__200912_35.650237_139.701699_030_012.jpg,2,0.7880794543439056,0.1324413632783687,67.33895700013588,-0.1257340812403359,0.9550193440731524,118.9358629060647,2.154661610390688e-05,1.9451806205012655e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
